,date,close,ROI,BB_Lower,BB_Upper,BB_Middle,Entry_signal_long_3,Exit_signal_long_3,Entry_signal_short_3,Exit_signal_short_3,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
175,2021-03-17,13202.38,0.003809225,12664.07034,13346.77466,13005.4225,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
176,2021-03-18,12789.14,-0.031300417000000004,12653.066690000001,13272.94131,12963.003999999999,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
177,2021-03-19,12866.99,0.006087196,12653.23631,13201.39269,12927.3145,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
178,2021-03-22,13086.51,0.017060711,12652.53787,13188.368129999999,12920.453000000001,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
179,2021-03-23,13017.79,-0.005251209000000001,12650.38675,13172.82725,12911.607,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
180,2021-03-24,12798.88,-0.016816218,12641.06632,13131.81668,12886.4415,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
181,2021-03-25,12780.51,-0.0014352820000000002,12637.848909999999,13130.25409,12884.0515,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
182,2021-03-26,12979.12,0.015540068,12640.46325,13134.60775,12887.5355,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
183,2021-03-29,12965.74,-0.0010308869999999999,12641.73434,13101.61566,12871.675,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
184,2021-03-30,12896.53,-0.005337914,12637.74021,13089.26779,12863.503999999999,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
185,2021-03-31,13091.44,0.015113368,12656.84808,13110.97092,12883.9095,0,0,0,0,1,0,98979.89418533465,0,0.07815864485415207,0.0
186,2021-04-01,13329.51,0.018185165,12701.894390000001,13152.47561,12927.185,0,1,0,0,0,0,100021.71062350452,1041,0.0,0.0
187,2021-04-05,13598.16,0.020154528999999997,12711.64665,13235.68835,12973.6675,0,0,0,0,0,0,100021.71062350452,0,0.0,0.0
188,2021-04-06,13578.46,-0.001448725,12793.40747,13281.86553,13037.6365,0,0,0,0,0,0,100021.71062350452,0,0.0,0.0
189,2021-04-07,13616.7,0.002816225,12809.6646,13347.8294,13078.747,0,0,0,0,0,0,100021.71062350452,0,0.0,0.0
